,Unnamed: 0,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
927,927,mbdata,20140123210902,KronosQuoth,in experi one motiv desir no reason principl contain stand   pokral hi,,,
928,928,mbdata,20140123210902,KronosQuoth,we must believ gift someth thing whatev cost must attain   kronosstar pokral,,,
929,929,mbdata,20140123210902,KronosQuoth,the past ghost futur dream all ever   kronosstar pokral,,,
930,930,mbdata,20140123210922,KronosQuoth,everyth ever want side fear   kronosstar pokral,,,
931,931,mbdata,20140123210922,KronosQuoth,your time limit nt wast live someon els life   kronosstar pokral,,,
932,932,mbdata,20140123210947,KronosQuoth,whenev see success person see public glori never privat sacrific reach   pokral hi,,,
933,933,ccdata,20140123211000,,misdemeanor assault in progress,,,N. Agentes St / N. Parla St
934,934,mbdata,20140123211015,meds4realz43,make $ 630-$8062 month onlin fastjobs.kronos/trick abila workathom,,,
935,935,mbdata,20140123211039,KronosQuoth,real difficulti overcom imaginari one unconquer   pokral hi,,,
936,936,mbdata,20140123211107,KronosQuoth,littl mind tame subdu misfortun great mind rise   pokral hi,,,
937,937,mbdata,20140123211107,KronosQuoth,you measur size accomplish obstacl overcom reach goal   pokral hi,,,
938,938,mbdata,20140123211128,KronosQuoth,whenev see success person see public glori never privat sacrific reach   pokral hi,,,
939,939,mbdata,20140123211157,junkman377,i got cheap medic onlin without prescript meds.kronos/cheapm krono abila,,,
940,940,mbdata,20140123211227,KronosQuoth,peopl often say motiv nt last well neither bath   that recommend daili   kronosstar pokral,,,
941,941,mbdata,20140123211227,KronosQuoth,knowledg awar wisdom know   pokral hi,,,
942,942,mbdata,20140123211227,KronosQuoth,happi someth readymad   it come action   kronosstar pokral,,,
943,943,mbdata,20140123211249,maskedWoman101,i lost bunch weight stuff work look news articl diet.kronos/starvenow   abila bestfood,,,
944,944,mbdata,20140123211249,KronosQuoth,the distanc insan genius measur success   pokral hi,,,
945,945,mbdata,20140123211249,KronosQuoth,if n't valu time neither other stop give away time talents- start charg   pokral hi,,,
946,946,mbdata,20140123211249,meds4realz43,how 's credit rate need boost fixit.kronos/creditr abila badcredit,,,
947,947,mbdata,20140123211300,powercrystals,feel trapped?hostag fat lose weight fast weightloss.kronos/phish,,,
948,948,mbdata,20140123211300,truccotrucco,someon van,36.059,24.856,
949,949,mbdata,20140123211300,megaMan,@ben it the second van guy,,,
950,950,mbdata,20140123211315,rockinHW,one top diseases- help us cure diseasefund.kronos/payus abila cancer,,,
951,951,mbdata,20140123211333,truccotrucco,it drop gun everybodi cheer standoff,36.059,24.856,
952,952,mbdata,20140123211333,megaMan,drop the gun and kick it to cop tag,,,
953,953,mbdata,20140123211341,KronosQuoth,if want achiev great stop ask permiss   pokral hi,,,
954,954,mbdata,20140123211341,KronosQuoth,a truli rich man one whose children run arm hand empti   kronosstar pokral,,,
955,955,mbdata,20140123211341,KronosQuoth,tri becom person success rather tri becom person valu   pokral hi,,,
956,956,ccdata,20140123211345,,traffic stop,,,3297 N. Parla St
957,957,mbdata,20140123211401,truccotrucco,guy van give standoff,36.059,24.856,
958,958,mbdata,20140123211401,megaMan,first van guy out   it over   tag,,,
959,959,mbdata,20140123211402,KronosQuoth,i product circumst i product decis   kronosstar pokral,,,
960,960,mbdata,20140123211427,KronosQuoth,life nt get give   kronosstar pokral,,,
961,961,mbdata,20140123211427,KronosQuoth,our greatest fear failur succeed thing life n't realli matter   pokral hi,,,
962,962,mbdata,20140123211447,truccotrucco,everybodi stand watch cop take two away standoff,36.059,24.856,
963,963,mbdata,20140123211447,megaMan,polic take two van guy wait car tag,,,
964,964,mbdata,20140123211457,KronosQuoth,you ve got get everi morn determin re go go bed satisfact   pokral hi,,,
965,965,mbdata,20140123211457,KronosQuoth,life shrink expand proport one courag   kronosstar pokral,,,
966,966,mbdata,20140123211500,KronosStar,afd say fire near control kronosstar dancingdolphinfir afdhero,,,
967,967,mbdata,20140123211500,HomelandIlluminations,fire offici still site report fire control hi,,,
968,968,mbdata,20140123211500,AbilaFireDept,abila fire depart report fire yet control resid wait return home afd,,,
969,969,mbdata,20140123211500,GreyCatCollectibles,need bed nite can anyon take timmi,,,
970,970,mbdata,20140123211500,redisrad,firerefuge whereareu,,,
971,971,mbdata,20140123211500,AbilaAllFaith,cooki counsel avail need dancingdolphinfir,,,
972,972,mbdata,20140123211500,truccotrucco,hostag free 2 women think hard tell standoff,36.059,24.856,
973,973,mbdata,20140123211500,megaMan,one woman one man   hostag tag,,,
974,974,mbdata,20140123211500,panopticon,woman passeng side van hand,,,
975,975,mbdata,20140123211500,prettyRain,i think re almost,,,
976,976,ccdata,20140123211500,,crime scene investig request locat person vehicl of interest,,,N. Alexandrias St / N. Ithakis St
977,977,mbdata,20140123211518,KronosQuoth,peopl often say motiv n't last well neither bath 's recommend daili   pokral hi,,,
978,978,mbdata,20140123211518,fictionalJoe,one top diseases- help us cure diseasefund.kronos/payus abila cancer,,,
979,979,mbdata,20140123211518,KronosQuoth,bless meek shall inherit earth   kronosstar pokral,,,
980,980,mbdata,20140123211518,KronosQuoth,the battl count nt one gold medal the struggl within kronosstar pokral,,,
981,981,mbdata,20140123211542,KronosQuoth,the difficult thing decis act rest mere tenac   kronosstar pokral,,,
982,982,mbdata,20140123211542,KronosQuoth,everyth ever want side fear   kronosstar pokral,,,
983,983,mbdata,20140123211542,KronosQuoth,win nt everyth want win   kronosstar pokral,,,
984,984,mbdata,20140123211542,KronosQuoth,to live creativ life must lose fear wrong   pokral hi,,,
985,985,mbdata,20140123211600,siliconKing,rt @homelandillumin fire offici still site report fire control hi,,,
986,986,mbdata,20140123211606,Clevvah4Evah,what 's diff would would ve pok ralli grammar,,,
987,987,mbdata,20140123211606,KronosQuoth,strive success rather valu   kronosstar pokral,,,
988,988,mbdata,20140123211627,junkieduck113,r famous haha   badprofiles.kronos/tacki    abila pictur,,,
989,989,mbdata,20140123211627,KronosQuoth,two road diverg wood i � i took one less travel and made differ   kronosstar pokral,,,
990,990,mbdata,20140123211627,Clevvah4Evah,what 's diff would would ve pok ralli grammar,,,
991,991,mbdata,20140123211627,KronosQuoth,to success must accept challeng come way you ca n't accept one like   pokral hi,,,
992,992,mbdata,20140123211652,KronosQuoth,the road success road failur almost exact   pokral hi,,,
993,993,mbdata,20140123211652,KronosQuoth,it matter slowli go long stop   kronosstar pokral,,,
994,994,mbdata,20140123211652,KronosQuoth,you measur size accomplish obstacl overcom reach goal   pokral hi,,,
995,995,mbdata,20140123211700,wireHead1122,rt @truccotrucco someon van,,,
996,996,mbdata,20140123211700,dtennent,rt @megaman @ben it the second van guy,,,
997,997,mbdata,20140123211700,lordWally,rt @abilaallfaith cooki counsel avail need dancingdolphinfir,,,
998,998,mbdata,20140123211701,lindyT,rt @truccotrucco guy van give standoff,,,
999,999,mbdata,20140123211711,supplementsRule,can u believ arrest relationship arrest tv,,,
1000,1000,mbdata,20140123211711,truccotrucco,everybodi 's safe cop got bad guy hostag safe standoff,36.059,24.856,
1001,1001,mbdata,20140123211711,brontes_riff,oh yeah sure gave yeah right,,,
1002,1002,mbdata,20140123211711,megaMan,hey nice win polic two bad guy caught two hostag save tag,,,
1003,1003,mbdata,20140123211711,AbilaPost,stand end peacefully?at gelato galor apd arrest 2 suspect least 2 hostag rescu safe abilapost,,,
1004,1004,mbdata,20140123211711,sofitees,think give 2 peopl hand got van guy girl,36.059,24.857,
1005,1005,ccdata,20140123211711,,subject stop,,,Egeou St / Parla St
1006,1006,mbdata,20140123211714,KronosQuoth,the whole secret success life find one 's destini   pokral hi,,,
1007,1007,mbdata,20140123211741,KronosQuoth,you ve got get everi morn determin re go go bed satisfact   pokral hi,,,
1008,1008,mbdata,20140123211741,KronosQuoth,an unexamin life worth live   kronosstar pokral,,,
1009,1009,mbdata,20140123211741,KronosQuoth,all progress take place outsid comfort zone   pokral hi,,,
1010,1010,mbdata,20140123211741,Clevvah4Evah,stop make mute point pok ralli grammar,,,
1011,1011,mbdata,20140123211800,wiseWords,rt @homelandillumin fire offici still site report fire control hi,,,
1012,1012,mbdata,20140123211803,KronosQuoth,whenev see success person see public glori never privat sacrific reach   pokral hi,,,
1013,1013,mbdata,20140123211814,brontes_riff,look like mind control work if i start talk great govern ll know got,,,
1014,1014,mbdata,20140123211814,megaMan,thank support follow time exit tag,,,
1015,1015,mbdata,20140123211814,CentralBulletin,stand end peac 2 arrest 2 hostag save abila centralbulletin,,,
1016,1016,mbdata,20140123211826,KronosQuoth,too mani us live dream live fear   kronosstar pokral,,,
1017,1017,mbdata,20140123211847,courage4life,rt @megaman polic take two van guy wait car tag,,,
1018,1018,mbdata,20140123211855,KronosQuoth,if want make perman chang stop focus size problem start focus size   pokral hi,,,
1019,1019,mbdata,20140123211855,KronosQuoth,eighti percent success show   kronosstar pokral,,,
1020,1020,mbdata,20140123211855,Clevvah4Evah,do n't disinterest movi pok ralli grammar,,,
1021,1021,mbdata,20140123211903,truccotrucco,thery let us goo finallli still shake standoff,36.059,24.856,
1022,1022,mbdata,20140123211903,FriendsOfKronos,two hostag save two terrorist arrest,,,
1023,1023,mbdata,20140123211903,panopticon,final gave standoffov apd,,,
1024,1024,ccdata,20140123211903,,check on hazard,,,Exadakitiou Way / Rist Way
1025,1025,mbdata,20140123211925,Clevvah4Evah,your spell grammer atroti pok ralli grammar,,,
1026,1026,mbdata,20140123211925,KronosQuoth,your time limit nt wast live someon els life   kronosstar pokral,,,
1027,1027,mbdata,20140123211925,KronosQuoth,when everyth seem go rememb airplan take wind   kronosstar pokral,,,
1028,1028,mbdata,20140123211925,KronosQuoth,evolut inspir incred phenomena pokral hi,,,
1029,1029,mbdata,20140123211945,KronosQuoth,you may disappoint fail doom nt tri   kronosstar pokral,,,
1030,1030,mbdata,20140123211945,KronosQuoth,if will risk usual settl ordinari   pokral hi,,,
1031,1031,mbdata,20140123211945,KronosQuoth,everi strike bring closer next home run   kronosstar pokral,,,
1032,1032,mbdata,20140123211945,KronosQuoth,the one crazi enough think chang world one   pokral hi,,,
1033,1033,mbdata,20140123212008,hotdrugs225,discount drug prescript requir   cheapdrugs.kronos/m med abila,,,
1034,1034,mbdata,20140123212011,joyce101,rt @brontes_riff oh yeah sure gave yeah right,,,
1035,1035,mbdata,20140123212011,brain448,rt @abilapost stand end peacefully?at gelato galor apd arrest 2 suspect least 2 hostag rescu safe abilapost,,,
1036,1036,mbdata,20140123212035,KronosQuoth,real difficulti overcom imaginari one unconquer   pokral hi,,,
1037,1037,mbdata,20140123212035,KronosQuoth,you never cross ocean courag lose sight shore   kronosstar pokral,,,
1038,1038,mbdata,20140123212035,KronosQuoth,you must expect great thing   pokral hi,,,
1039,1039,mbdata,20140123212035,KronosQuoth,to success must accept challeng come way you ca n't accept one like   pokral hi,,,
1040,1040,mbdata,20140123212050,cleaningFish,hostag job?mak $ 500 week click money.kronos/sellstuff,,,
1041,1041,mbdata,20140123212050,truccotrucco,tahnk apd standoff apdhero,36.059,24.856,
1042,1042,mbdata,20140123212050,AbilaPost,one male one femal surrend apd two femal hostag rescu abilapost,,,
1043,1043,mbdata,20140123212050,MarcusDrymiau,someon final surrend standoff,,,
1044,1044,mbdata,20140123212050,prettyRain,'s,,,
1045,1045,mbdata,20140123212050,roger_roger,almost,,,
1046,1046,ccdata,20140123212050,,prowler,,,N. Limnou St / N. Alm St
1047,1047,mbdata,20140123212058,KronosQuoth,life measur number breath take moment take breath away   kronosstar pokral,,,
1048,1048,mbdata,20140123212058,KronosQuoth,wast want   kronosstar pokral,,,
1049,1049,mbdata,20140123212058,KronosQuoth,onli put tomorrow will die left undon   pokral hi,,,
1050,1050,mbdata,20140123212058,KronosQuoth,intuit influenc observ pokral hi,,,
1051,1051,mbdata,20140123212103,brain448,rt @panopticon final gave standoffov apd,,,
1052,1052,mbdata,20140123212111,dtennent,rt @abilapost stand end peacefully?at gelato galor apd arrest 2 suspect least 2 hostag rescu safe abilapost,,,
1053,1053,mbdata,20140123212111,truccotrucco,ca nt beliv peac end shootout stillshak,36.059,24.856,
1054,1054,mbdata,20140123212111,FriendsOfKronos,one male one femal terrorist surrend pok,,,
1055,1055,mbdata,20140123212111,AbilaPost,great work apd negoti peac end tens standoff abilapost,,,
1056,1056,mbdata,20140123212111,CentralBulletin,one male one femal surrend 2 femal hostag save abila centralbulletin,,,
1057,1057,mbdata,20140123212111,AbilaPoliceDepartment,the hostag situat resolv name hostag releas famili notifi apd,,,
1058,1058,mbdata,20140123212111,panopticon,man woman surrend polic two peopl left van think hostag,,,
1059,1059,mbdata,20140123212111,prettyRain,omgopmgomgthank thank thank,,,
1060,1060,ccdata,20140123212111,,drunk subject,,,2299 N. Finiatur St
1061,1061,mbdata,20140123212114,plasticParts,rt @megaman thank support follow time exit tag,,,
1062,1062,mbdata,20140123212121,KronosQuoth,success entrepreneur giver taker posit energi   pokral hi,,,
1063,1063,mbdata,20140123212121,KronosQuoth,do one thing everi day scare   pokral hi,,,
1064,1064,mbdata,20140123212121,KronosQuoth,you may disappoint fail doom nt tri   kronosstar pokral,,,
1065,1065,mbdata,20140123212121,KronosQuoth,everi strike bring closer next home run   kronosstar pokral,,,
1066,1066,mbdata,20140123212139,FriendsOfKronos,great work apd negoti terrorist bullet swift justic pok,,,
1067,1067,mbdata,20140123212148,KronosQuoth,we easili forgiv child afraid dark real tragedi life men afraid light   kronosstar pokral,,,
1068,1068,mbdata,20140123212150,slamrjamr,rt @marcusdrymiau someon final surrend standoff,,,
1069,1069,mbdata,20140123212200,AbilaPost,fire @dancingdolphin appear control afd apd?ar still site abilapost,,,
1070,1070,mbdata,20140123212200,HomelandIlluminations,offici report fire control   no word yet nearbi resid return home hi,,,
1071,1071,mbdata,20140123212200,GreyCatCollectibles,mom ca nt take us allergictofurbal,,,
1072,1072,mbdata,20140123212200,truccotrucco,anybodi give ride stillshak,36.059,24.856,
1073,1073,mbdata,20140123212200,praise111,prayer answer peac end hostag situat,,,
1074,1074,mbdata,20140123212200,AbilaPost,apd still releas name suspect arrest stand abilapost,,,
1075,1075,mbdata,20140123212200,panopticon,anytbodi konw shoot cop standoff gelatogalor,,,
1076,1076,mbdata,20140123212200,sofitees,look like end peac shot first hope cop ok,36.059,24.857,
1077,1077,mbdata,20140123212200,Simon_Hamaeth,seem like standoff,,,
1078,1078,ccdata,20140123212200,,crime scene investig request addit unit locat dwell of interest,,,1122 N. Maskin St
1079,1079,mbdata,20140123212214,vonneka,rt @centralbulletin stand end peac 2 arrest 2 hostag save abila centralbulletin,,,
